,link,title,snippet,is,is not,isn't,will,will not,won't,could,could not,couldn't,can,cannot,can't,are,are not,aren't
499,https://www.edie.net/news/8/-AI-for-Earth---Microsoft-launches-Planetary-Computer-to-deliver-data-driven-biodiversity-platform/,Planetary Computer: Microsoft launches data-driven platform to ...,"Apr 15, 2020 ... Microsoft hopes the data will inform political and corporate decisions on land use and how that will impact climate change. The AI for Earth ...",,,,Microsoft hopes the data will inform political and corporate decisions on land use and how that will impact climate change.,,,,,,,,,,,
500,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0230098,Understanding spatiotemporal patterns of global forest NPP using a ...,"Mar 10, 2020 ... To support the data-driven analysis, forest areas are categorized using a ... This imparity of change patterns between climate and forest type ...",,,,,,,,,,,,,,,
501,https://www.thegef.org/publications/good-practice-brief-data-driven-integrated-forest-management-turkey,Good Practice Brief: Data Driven Integrated Forest Management in ...,"Dec 15, 2019 ... Good Practice Brief: Data Driven Integrated Forest Management in Turkey. Keywords: Forests | Biodiversity | Climate Change Mitigation ...",,,,,,,,,,,,,,,
502,https://www.gislounge.com/data-driven-gis-guiding-future/,Data Driven: GIS Guiding the Future - GIS Lounge,"Mar 20, 2017 ... Despite the recent trend toward nationalism, we still exist in a global economy and deal with global issues such as climate change, population ..."," Skip to content          Menu Learn GISMapsUsing GISJobsEventsSubscribeContact/AboutAboutContactSubmitPrivacy PolicyDisclaimerCopyrightTerms of Service Data Driven: GIS Guiding the Future Troy Lambert | March 20, 2017 | GIS LearningThe visualization of data is the power of GIS and mapping systems.",,,,,,,,,,,,,,
503,https://gmd.copernicus.org/articles/10/4443/2017/,A data-driven approach to identify controls on global fire ... - GMD,"Dec 6, 2017 ... We further analyse spatial patterns of the sensitivity between anthropogenic, climate, and vegetation predictor variables and burned area. We ...",,,,,,,,,,,,,,,
504,https://www.footprintcoalition.com/copy-of-sealed,CLIMATE AI | Footprint Coalition,"Sealed covers the upfront costs of home upgrades like heating, air conditioning and insulation and gets paid only when houses save energy.",,,,,,,,,,,,,,,
505,https://www.nsf.gov/news/special_reports/announcements/082620.jsp,NSF advances artificial intelligence research with new nationwide ...,"Aug 26, 2020 ... NSF AI Institute for Research on Trustworthy AI in Weather, Climate, and Coastal Oceanography, led by a team at the University of Oklahoma, ...",,,,,,,,,,,,,,,
506,https://climateanalytics.org/,Climate Analytics,"Climate Analytics is a non-profit organisation based in Berlin, Germany with offices in New York, ... expertise in the scientific and policy aspects of climate change.",,,,,,,,,,,,,,,
507,https://www.weforum.org/agenda/2020/11/sustainable-digital-finance-low-carbon-economy/,Sustainable digital finance can unlock a low-carbon economy ...,"Nov 11, 2020 ... Digital finance refers to the integration of big data, artificial ... have already agreed to drive climate change action across their portfolios.",,,,,,,,,,,,,,,
508,https://www.cimmyt.org/news/breaking-ground-cesar-petroli-on-data-driven-use-of-maize-genetic-diversity/,Breaking Ground: Cesar Petroli on data-driven use of maize genetic ...,"Feb 15, 2017 ... Breaking Ground: Cesar Petroli on data-driven use of maize genetic ... future risks to global food security from the impacts of climate change.",,,,,,,,,,,,,,,
509,https://www.asla.org/land/LandArticle.aspx?id=58768,Free PDH of the Month: Climate Adaptation Tools | LAND,"Jan 11, 2021 ... Climate Adaptation Tools: Linking Big Data with Community Scale ... This session presents three-data driven tools from the U.S and the ...",,,,,,,,,,,,,,,
510,https://donortracker.org/united-states/climate,United States - Climate | Donor Tracker,Explore more data. ... Download. Explainer: Analysis is based on Rio markers for climate change mitigation and climate change adaption in the CRS.,,,,,,,,,,,,,,,
511,https://www.bloomberg.com/news/articles/2020-08-07/the-trouble-with-climate-change-scenarios-is-everyone-has-their-own,The Trouble With Climate Change Scenarios Is Everyone Has Their ...,"Aug 7, 2020 ... These data-driven exercises in mapping out multiple visions of a warmer future appear in corporate sustainability reports, investment portfolio ...",,,,,,,,,,,,,,,
512,https://dot.ca.gov/programs/transportation-planning/office-of-smart-mobility-climate-change,Office of Smart Mobility and Climate Change | Caltrans,"The Office of Smart Mobility and Climate Change (OSMCC) works to develop ... data, and resources needed to integrate active transportation, climate change ... This data driven database documents and maps local development programs, ...",,,,,,,,,,,,,,,
513,https://www.risq.io/author/edemante/,"risQ, Author at risQ",The partnership between risQ and ICE Data Services is a core component of ... Climate Change is Coming to Your Hometown Bonds ... Data-Driven Solutions.,,,,,,,,,,,,,,,
514,https://www.fisheries.noaa.gov/insight/understanding-our-changing-climate,Understanding Our Changing Climate | NOAA Fisheries,Every day we work with our partners to provide data and information needed by fishing ... Our changing climate is affecting life in the ... change the productivity of our waters and where ... and recreation-based economies in many coastal communities.,,,,,,,,,,,,,,,
515,https://journals.ametsoc.org/view/journals/bams/100/5/bams-d-19-0130.1.xml,A Framework for Sustained Climate Assessment in the United States ...,"... have led to an interest in alternative risk-based ... climate scenarios and other relevant data, and by ... application of BCA to climate adaptation projects.",,,,,,,,,,,,,,,
516,https://www.c40.org/programmes/empowering-cities-with-data,Empowering Cities With Data - C40,In order to develop and implement inclusive climate actions plans that deliver on ... To get the latest on new and innovative ideas and approaches to data-driven ...,"Please contact Giovanni Tedesco for more information or to share further ideas on collaboration and programme development: gtedesco@c40.org





Request for Proposals
Buenos Aires' Platform for the Management of Green Infrastructure Data (EN)
Plataforma para la gestión de la información de la Infraestructura Verde Urbana en Buenos Aires (ES)


Resources
Data Management Framework & Tool

Click here for the City Climate Data Management Maturity Assessment Tool
 
Newsletter
To get the latest on new and innovative ideas and approaches to data-driven decision making in cities, please email Giovanni Tedesco at gtedesco@c40.org
 
Related Blog Posts
How data is empowering city climate action














Contact the C40 Group


Careers






Research


Case Studies


Research Library


GPC




Communications & Events


Press Releases


C40 in the News


C40 Cities Awards




Governance


Chair


Board of Directors


Steering Committee


Management








Accessibility


Terms of Use


Privacy Policy



©
2021
C40 Cities Climate Leadership Group, Inc. All rights reserved.",,,,,,,,,,,,,,
517,https://climate.com/,Climate FieldView,Each farm is different. Every field is unique. Make data-driven decisions to maximize your return on every acre with the Climate FieldView Digital Farming ...,,,,,,,,,,,,,,,
518,https://www.climatefinancelab.org/project/data-driven-energy-access-for-africa/,Data-Driven Energy Access for Africa - The Global Innovation Lab ...,"Mar 2, 2021 ... Data-Driven Energy Access for Africa expands access to capital for distributed renewable energy (DRE). The proponent, Nithio, is a machine- ...",,,,,,,,,,,,,,,
519,https://laurezanna.github.io/publication/zanna-bolton-2020/,Data Driven Equation Discovery of Ocean Mesoscale Closures ...,"Climate & Ocean Physics @ NYU · Climate & Ocean Physics @ NYU ... Data Driven Equation Discovery of Ocean Mesoscale Closures. L. Zanna, T. Bolton.",,,,,,,,,,,,,,,
520,https://www.medrxiv.org/content/10.1101/2020.09.13.20193532v2,Role of Weather Factors in COVID-19 Death Growth Rates in ...,"Oct 5, 2020 ... Role of Weather Factors in COVID-19 Death Growth Rates in Tropical Climate: A Data-Driven Study Focused on Brazil Manuscript.",,,,,,,,,,,,,,,
521,https://www.greentechmedia.com/articles/read/beyond-forecasting-artificial-intelligence-is-a-powerful-decarbonization-tool,Beyond Forecasting: Artificial Intelligence Is a Powerful ...,"Feb 19, 2020 ... Priya is a doctoral candidate in computer science at Carnegie Mellon University who helped found Climate Change AI. Top Articles. MOST ...",,,,,,,,,,,,,,,
522,https://www.energy.gov/articles/what-they-are-saying-support-doe-s-new-artificial-intelligence-and-technology-office,What They Are Saying: Support For DOE's New Artificial Intelligence ...,"Sep 13, 2019 ... I commend the Secretary for establishing the Artificial Intelligence and ... use of AI for everything from responding to climate change, to fighting ...","From analyzing tiny neutrino particles to identifying vast cosmic objects, artificial intelligence is helping us better understand the universe every day.",,,,,,,,,,,,,,
523,https://job.ceaconsulting.com/jobs/climate-policy-data-scientist-irvine-ca-106088,"Climate Policy Data Scientist Job in Irvine, CA - CEA Consulting",Data-Driven. We invest in science-based climate change solutions that have the highest probability of achieving the largest near-term impact.,,,,,,,,,,,,,,,
524,https://newclimate.org/wp-content/uploads/2019/09/Report-Global-Climate-Action-from-Cities-Regions-and-Businesses_2019.pdf,"Global Climate Action from Cities, Regions and Businesses Report","Sep 23, 2019 ... NewClimate Institute, Data-Driven Lab, PBL Netherlands ... and the United Nations Framework Convention on Climate Change (UNFCCC) ...",,,,,,,,,,,,,,,
525,https://acp.copernicus.org/articles/17/5751/2017/,Satellite-derived methane hotspot emission estimates using a ... - ACP,"May 9, 2017 ... ... methane hotspot emission estimates using a fast data-driven method ... of its emission sources is needed for climate change assessments, ...",,,,,,,,,,,,,,,
526,https://www.thegef.org/topics/climate-change-mitigation,Climate Change Mitigation | Global Environment Facility,Mitigating climate change is about reducing the release of greenhouse gas ... electric drive technologies and electric mobility; accelerating energy ...,,,,,,,,,,,,,,,
527,https://unfccc.int/blog/ghost-in-the-machine,Ghost in the Machine | UNFCCC,"Apr 19, 2021 ... Sy is also seeing increased usage of AI in the private sector, particularly regards to climate change mitigation.",,,,,,,,,,,,,,,
528,https://inf.ethz.ch/news-and-events/spotlights/2020/01/interview_david_dao.html,Artificial intelligence can help combat climate change – Department ...,"Jan 23, 2020 ... David Dao, a doctoral student at the DS3Lab at the Department of Computer Science, travelled to the United Nations Climate Change Conference in ...",,,,,,,,,,,,,,,
529,https://www.allerin.com/blog/combating-climate-change-with-technology,Combating climate change with technology | Artificial Intelligence |,"Mar 11, 2019 ... As a result, these entities are planning the use of modern technologies such as AI, blockchain, and IoT to combat climate change.",,,,,,,,,,,,,,,
530,https://theconversation.com/if-robots-take-our-jobs-what-will-it-mean-for-climate-change-123507,"If robots take our jobs, what will it mean for climate change?","Sep 20, 2019 ... ... robotics, and artificial intelligence are changing the way we interact, work, and live. ... What will all this mean for climate change?",,,,,,,,,,,,,"The fourth revolution is happening now, disruptive technologies including the internet of things, virtual reality, robotics, and artificial intelligence are changing the way we interact, work, and live.",,
531,https://www.oxfordfoundry.ox.ac.uk/ai-impact-weekend-2020-ai-climate-change,AI IMPACT WEEKEND 2020 - A.I. & Climate Change | Oxford Foundry,Have you ever wondered how AI can be used to help limit global warming to 1.5 degrees celsius and reduce the worst effects and risks of climate change?,,,,,,,,,,,,,,,
532,https://www.epri.com/,EPRI Home,AI.EPRI.COM is driving artificial intelligence (AI) solutions with clear benefits. We're convening the collective capability of electric power and AI ...,,,,,,,,,,,,,,,
533,https://iwaponline.com/hr/article/51/1/127/70957/Urban-flood-risk-mapping-using-data-driven,Urban flood risk mapping using data-driven geospatial techniques ...,"Nov 19, 2019 ... A scenario-based approach for assessing the hydrological impacts of land use and climate change in the Marboreh Watershed, Iran.",,,,,,,,,,,,,,,
534,http://dataforclimateaction.org/,Data For Climate Action Challenge,"“Predicting and Alleviating Road Flooding for Climate Mitigation,” Caleb ... Model of Urban Carbon Emissions to Drive Climate Action by Cities,” Constantine ...",,,,,,,,,,,,,,,
535,https://www.bcg.com/publications/2021/next-generation-climate-innovation,The Next Generation of Climate Innovation,"Mar 22, 2021 ... It is clear that reaching climate change goals requires new ... agricultural practices (such as data-driven recommendations from agronomists ...",,,,,,,,,,,,,,,
536,https://www.abc57.com/news/South-Bend-working-to-mitigate-impacts-of-climate-change-with-new-plan,South Bend working to mitigate impacts of climate change with new ...,"Nov 14, 2019 ... The data-driven plan's name reflects its goal: to make South Bend carbon neutral by the year 2050. It was prepared by the Delta Institute for ...",,,,,,,,,,,,,,,
537,https://www.usda.gov/media/press-releases/2021/04/23/launching-agriculture-innovation-mission-climate,Launching Agriculture Innovation Mission for Climate | USDA,"Apr 23, 2021 ... The goal of AIM for Climate, which will be advanced at the UN Food ... including by enabling science-based and data-driven decision and ...",,,,,,,,,,,,,,,
538,https://www.nature.com/articles/s41467-020-15788-7,Mapping global urban land for the 21st century with data-driven ...,"May 8, 2020 ... As a global trend, urbanization interacts with many large-scale forces like economic globalization and climate change to affect human and ...",,,,,,,,,,,,,,,
539,https://s3-eu-west-1.amazonaws.com/pstorage-cmu-348901238291901/14515340/Kaack_cmu_0041E_10356.pdf,Challenges and Prospects for Data-Driven Climate Change Mitigation,"Successful climate change mitigation will require data-driven decision ... energy forecasts based on past forecast errors, using projections made by the ...",,,,,,,,,,,,,,,
540,https://ec.europa.eu/sustainable-finance-taxonomy/activities/activity_en.htm?reference=8.2,Data-driven solutions for GHG emissions reductions - EU Taxonomy ...,"Contributing to climate mitigation. Description. Development or use of ICT solutions that are aimed at collecting, transmitting, storing data and at its ...",,,,,,,,,,,,,,,
541,https://detroitmi.gov/departments/general-services-department/office-sustainability/detroit-climate-strategy,Detroit Climate Strategy | City of Detroit,"... develops a data-driven climate mitigation strategy for municipal and citywide emissions, integrates equitable climate resilience strategies into city ...",,,,,,,,,,,,,,,
542,https://energy.stanford.edu/sustainable-finance-initiative/application-of-advanced-data-analytics-to-climate-risk,Application of Advanced Data Analytics to Climate Risk | Energy,SFI is engaging researchers with backgrounds in data analytics and machine learning techniques in analysis and forecasting of potential climate mitigation ...,,,,,,,,,,,,,,,
543,https://en.wikipedia.org/wiki/Global_catastrophic_risk,Global catastrophic risk - Wikipedia,"Potential global catastrophic risks include anthropogenic risks, caused by humans (technology, governance, climate change), and non-anthropogenic or natural ...","""Microsoft's Bill Gates insists AI is a threat"".",,,,,,"[64] Physicist Stephen Hawking, Microsoft founder Bill Gates, and SpaceX founder Elon Musk have echoed these concerns, with Hawking theorizing that such an AI could ""spell the end of the human race"".",,,,,,[22] Eliezer Yudkowsky believes risks from artificial intelligence are harder to predict than any other known risks due to bias from anthropomorphism.,,
544,https://blogs.worldbank.org/jobs/what-weve-been-reading-how-tackle-dual-crises-covid-19-and-climate-change-greener-better-jobs,What we've been reading: how to tackle the dual crises of COVID-19 ...,"May 26, 2021 ... On the other hand, jobs will be affected by climate change, ... contemporary trends, such as digitization and Artificial Intelligence (AI).",,,,,,,,,,,,,,,
545,https://www.uu.nl/en/research/ai-labs/our-labs/ai-sustainability-lab,AI & Sustainability Lab | Universiteit Utrecht,AI & Sustainability Lab · Optimising Earth Systems and Digital Twins: Towards sustainable futures. The long-term effects of climate change on earth are ...,,,,,,,,,,,,,,,
546,https://digileaders.com/artificial-intelligence-cities-and-climate-change/,"Artificial Intelligence, cities and climate change | Digital Leaders","Nov 6, 2019 ... AI is being developed across many areas of resource management and business planning, just in time to offer us help with the challenges of ...",,,,,,,,,,,,,,,
547,http://www3.weforum.org/docs/Harnessing_Artificial_Intelligence_for_the_Earth_report_2018.pdf,Harnessing Artificial Intelligence for the Earth,"Industrialization has led to many of the world's current environmental problems. For example, climate change, unsafe levels of air pollution, the depletion of ...",,,,,,,,,,,,,,,
548,https://www.mdpi.com/2071-1050/12/15/6272/pdf,Predictive Insights for Improving the Resilience of Global Food ...,"Aug 4, 2020 ... Global Food Security Using Artificial Intelligence ... “westernization” of diets or climate change needs to be understood.",,,,,,,,,,,,,,,
549,https://aries.integratedmodelling.org/aries-among-the-top-five-artificial-intelligence-projects-based-in-spain/,ARIES among the top five Artificial Intelligence projects based in Spain,"Jun 22, 2021 ... With climate change representing an existential threat to natural habitats and human communities alike all over the world, AI researchers ...",,,,,,,,,,,,,,,
550,https://quantis-intl.com/blockchain-ai-and-iot-quantis-relies-on-new-tech-in-pioneering-project-on-forest-climate-mitigation/,"Blockchain, AI and IoT: Quantis relies on new tech in pioneering ...","Dec 6, 2018 ... Quantis will be touching down at COP24 this week, for a panel discussion focused on enhancing the role of land use in climate change ...",,,,,,,,,,,,,,,
551,https://www.pnas.org/content/107/24/10821,Role of Brazilian Amazon protected areas in climate change ...,"Jun 15, 2010 ... Role of Brazilian Amazon protected areas in climate change mitigation. Britaldo Soares-Filho, Paulo Moutinho, Daniel Nepstad, ...",,,,,,,,,,,,,Sources for socioeconomic data are provided in SI Text.Measuring PA Effectiveness in Deterring Deforestation Locally.Adjacent internal and external 10-km buffer zones were derived specifically for each PA and overlaid with the map of deforestation for 1997–2000 and annually from 2000–2008.,,
552,https://advisory.kpmg.us/articles/2020/harnessing-technology-convergence.html,Harnessing technology convergence to manage climate change,"Scaled investments in climate solutions leveraging IoT, blockchain and Ai can help manage climate change. Related content.",,,,,,,,,,,,,,,
553,https://www.vodafone-institut.de/wp-content/uploads/2021/03/Paper_The_AI_Gambit_16032021.pdf,Leveraging artificial intelligence to combat climate change ...,"today to model events relating to climate change and to contribute to efforts in combating global warming. More specifically, AI presents two crucial ...",,,,,,,,,,,,,,,
554,https://www.mckinsey.com/featured-insights/climate-change,Climate Change | McKinsey & Company,"This collection draws together articles and reports on physical climate risk, sustainability, the energy transition, and approaches to face up to the challenges ...",,,,,,,,,,,,,,,
555,https://climateadaptationplatform.com/climate-change-action-using-ai/,Climate Change Action Using AI - Climate Adaptation Platform ...,"Jun 28, 2021 ... Can we use artificial intelligence (AI) to tackle climate change, the most pressing problem humanity faces today? Know what AI offers.",,,,,,,,,,,,,,,
556,https://tropicsu.org/data-storytelling-studio-climate-change/,E-learning Course: Visual Storytelling using Climate Change Data,"Apr 17, 2018 ... A hands-on e-learning course to create and tell engaging stories based on climate change data by using different approaches.",,,,,,,,,,,,,,,
557,https://issues.org/esty-2/,The Promise of Data-Driven Policymaking | Issues in Science and ...,"From the greenhouse gas emissions causing climate change to the particulates linked to rising childhood asthma, many of today's most vexing environmental ...",Finding ways to package and unlock raw data is essential to drawing such comparisons.,,,,,,The ability to track and apply performance data could deliver enormous benefits at the federal level as well.,,,,,,,,
558,https://www.data.gov/climate/,Climate - Data.gov,"Here you can find data related to climate change that can help inform and prepare America's communities, businesses, and citizens.",,,,,,,,,,,,,,,
559,https://www.worldbank.org/en/topic/urbandevelopment/brief/the-curb-tool-climate-action-for-urban-sustainability,The CURB Tool: Climate Action for Urban Sustainability,"Sep 22, 2016 ... Urban areas have a key part to play in combating climate change. ... City-specific: CURB uses local city data to provide tailored analyses ...",,,,,,,,,,,,,,,
560,http://callendar.climint.com/wp-content/uploads/2019/04/Callendar-Climate-Intelligence-brochure.pdf,Data-driven solutions for climate risk mitigation,resilience of our societies in the face of climate change. We believe that artificial intelligence and data science offer solutions to provide access to.,,,,,,,,,,,,,,,
561,https://about.att.com/story/2019/climate_resiliency_project.html,AT&T Engages U.S. Department of Energy's Argonne National ...,"Mar 27, 2019 ... This has led to AT&T developing a Climate Change Analysis Tool that ... of a changing climate to our business, so we can make data-driven ...",,,,,,,,,,,,,,,
562,https://www.bloomberg.org/press/global-covenant-mayors-climate-energy-introduces-innovate4cities-cities-driven-research-innovation-agenda-partnership-google-empower-cities-tackling-climate-change/,The Global Covenant of Mayors for Climate & Energy Introduces ...,"Sep 26, 2018 ... The partnership channels Google's proprietary data and ... on cities and climate change to drive global action at the local level.","This partnership builds upon existing commitments from Mike Bloomberg, UN Secretary-General’s Special Envoy for Climate Action, and Bloomberg Philanthropies, recognizing that access to data is a critical lynchpin to climate action.",,,,,,,,,,,,,,
563,https://arxiv.org/abs/2001.09762,Bias in Data-driven AI Systems--An Introductory Survey,"Jan 14, 2020 ... In this survey, we focus on data-driven AI, as a large part of AI is powered nowadays by (big) data and powerful Machine Learning (ML) ...","In this survey, we focus on data-driven AI, as a large part of AI is
powered nowadays by (big) data and powerful Machine Learning (ML) algorithms.",,,,,,,,,,,,,,
564,https://www.us-ocb.org/quantifying-coastal-and-marine-ecosystem-carbon-storage-potential-for-climate-mitigation-policy-and-management/,Quantifying coastal and marine ecosystem carbon storage potential ...,"Jun 21, 2017 ... Under the increasing threat of climate change, conservation practitioners and policy makers are seeking innovative and data–driven ...",,,,,,,,,,,,,,,
565,https://iopscience.iop.org/article/10.1088/1748-9326/abb0b2/pdf,"PDF, Systematizing and upscaling urban climate change mitigation","Sep 17, 2020 ... The paper highlights the potential of context-stratified sustainable solutions emerging with the advent of big data. These data-driven ...",,,,,,,,,,,,,,,
566,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2014/mar/25/fivethirtyeight-misrepresents-climate-change-research,FiveThirtyEight undermines its brand by misrepresenting climate ...,"Mar 25, 2014 ... For the topic of climate change, Silver decided to hire Roger Pielke, Jr. ... Scientific research is based on crunching data, and scientists ...",,,,,,,,,,,,,,,
567,https://github.com/KKulma/climate-change-data,"KKulma/climate-change-data: A curated list of APIs, open ... - GitHub","Climate Change AI aims to facilitate work at the nexus of climate change and machine learning. Driven Data, LINK, Data science competitions on some of the ...","LINK
oil spillage
Data on oil spillage - Information Is Beautiful data vis with references to underlying data sources


India Air Quality Data
LINK
air pollution
This data is combined(across the years and states) and largely clean version of the Historical Daily Ambient Air Quality Data released by the Ministry of Environment and Forests and Central Pollution Control Board of India under the National Data Sharing and Accessibility Policy (NDSAP).",,,,,,,,,,,,,,
568,https://www.sei.org/publications/calculating-maritime-shipping-emissions/,A spatially explicit data-driven approach to calculating commodity ...,"Sep 17, 2018 ... A spatially explicit data-driven approach to calculating ... maritime shipping into global climate mitigation debate and strategies.",,,,,,,,,,,,,,,
569,https://news.microsoft.com/en-xm/2020/11/02/data-driven-agriculture-can-solve-the-challenge-of-food-security-in-africa/,Data-driven agriculture can solve the challenge of food security in ...,"Nov 2, 2020 ... Accelerating innovation in agri-tech will enable data-driven farming ... to optimise crop yields and mitigate the effects of climate change ...",,,,,,,,,,,,,,,
570,https://www.who.int/activities/monitoring-health-impacts-of-climate-change-and-national-progress,Health and Climate Change Country Profiles,"The Health and Climate Change Country Profiles, developed in collaboration with national health services, are data-driven snapshots of the climate hazards ...",,,,,,,,,,,,,,,
571,https://ingeniumcanada.org/channel/articles/artificial-intelligence-and-the-fight-against-climate-change,Artificial intelligence and the fight against climate change | The ...,"Jan 20, 2020 ... Can artificial intelligence (AI) tackle climate change? What is the future of innovation in science and technology? What impact will it have on ...",Can you ensure that the data is kept safe?,,,,,,,,,,,,,,
572,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2709837/,Climate change and avian influenza,"Climate change would almost certainly alter bird migration, influence the AI virus transmission cycle and directly affect virus survival outside the host. The ...",,,,,,,,,,,,,,,
573,https://www.pwc.com/gx/en/news-room/press-releases/2019/ai-realise-gains-environment.html,Using AI to better manage the environment could reduce ...,"Apr 16, 2019 ... PwC UK research estimates the economic and emissions impact of AI ... impacts of climate change through mitigating greenhouse gas emissions.",,,,,,,"At the same time as productivity improvements, AI could create 38.2 million net new jobs across the global economy by 2030, offering more technology based skilled occupations as part of this transition.",,,,,,,,
574,https://www.cnbc.com/2020/11/19/wealthy-investors-get-serious-about-climate-change-without-politics.html,Why climate change investing is getting serious for wealthy investors,"Nov 19, 2020 ... Climate investments are growing faster than AI investments, if not in absolute dollar amounts. Over the past seven years, total funding for ...","""You might think AI is bigger than renewables,"" Sonnenfeldt said, noting it is expected to add $15 trillion per year to the global economy over the next decade.",,,,,,,,,,,,,,
575,https://www.cser.ac.uk/research/risks-from-artificial-intelligence/,Risks from Artificial Intelligence,"Our research and collaborations have explored applications of AI across a range of global challenges, including combating climate change, pandemic response, ...",,,,,,,,,,,,,,,
576,https://cee.northeastern.edu/coe-research/research-areas/water-environmental-and-coastal-systems/,"Water, Environmental, and Coastal Systems - Department of Civil ...","Impact of climate change, and climate prediction using AI and Big Data · Green infrastructure in the coastal environment · Water cycle and air systems modeling ...",,,,,,,,,,,,,,,
577,https://www.gov.uk/research-for-development-outputs/mapping-climate-health-evidence-using-machine-learning-to-map-the-links-between-climate-change-and-health,Mapping climate-health evidence: Using machine-learning to map ...,"Aug 4, 2021 ... The global literature on the links between climate change and human health is large, increasing exponentially, and it is no longer feasible to ...",,,,,,,,,,,,,,,
578,https://www.americanprogress.org/issues/green/news/2021/08/11/502452/u-n-climate-change-report-affirms-value-american-climate-science-need-double/,U.N. Climate Change Report Affirms Value of American Climate ...,8 days ago ... New capabilities empowered by exascale computing married with new machine-learning and/or artificial intelligence techniques can lead to a step ...,,,,,,,,,,,,,,,
579,https://www.chemonics.com/blog/youth-engagement-in-climate/,All Hands on Deck: Furthering Youth Engagement in Climate ...,8 days ago ... Environment and Natural Resources | Climate Change | Education and Youth ... and drive increases in internal displacement and migration.,,,,,,,,,,,,,,,
580,https://link.springer.com/article/10.1007/s10584-018-2153-y,Identification of data-driven Dutch dietary patterns that benefit the ...,"Feb 16, 2018 ... Excessive greenhouse gas (GHG) emissions are an important driver of climate change and new strategies are needed to reduce emissions (Moss et al ...",,,,,,,,,,,,,,,
581,https://www.climatechange.ai/events/cop25.html,Tackling Climate Change with Machine Learning | Climate Change AI,"COP25 Panel: Artificial Intelligence: Applications in Climate Mitigation and ... For instance, AI can provide data-driven insights to inform policy ...","CCAI is led by a multidisciplinary group of volunteers from academia and industry, including the directors of many of the world’s leading AI institutions.",,,,,,,,,,,,,,
582,https://joebiden.com/environmental-justice-plan/,The Biden Plan to Secure Environmental Justice and Equitable ...,"Biden will choose science over fiction, ensuring we make data-driven decisions ... The link between climate change and health security is well-documented ...",,,,,,,,,,,,,,,
583,https://events.euractiv.com/event/info/data-driven-actions-as-the-key-to-deliver-sustainability-in-the-eu-dairy-sector,Data-driven actions as the key to deliver sustainability in the EU ...,"Jun 30, 2021 ... Data-driven actions as the key to deliver sustainability in the EU ... to develop new science-based solutions to address climate change.",,,,,,,,,,,,,,,
584,https://www.mckinsey.com/featured-insights/artificial-intelligence/applying-artificial-intelligence-for-social-good,Applying AI for social good | McKinsey,"Nov 28, 2018 ... ... and climate change are challenges in this domain. (See Exhibit 2 for an illustration on how AI can be used to catch wildlife poachers.) ...",,,,,,,,,,,,,,,
585,https://research.ibm.com/blog/icml-predicting-climate-extremes,How AI can help predict climate extremes | IBM Research Blog,"Jul 23, 2021 ... IBM Research at International Conference for Machine Learning 2021: Tackling Climate Change with Machine Learning. The threats of climate ...",,,,,,,,,,"Skip to main contentResearchFocus areasPublicationsCollaborateCareersAboutBlogBackFocus areasHybrid CloudArtificial IntelligenceQuantum ComputingScienceBackHybrid CloudBackArtificial IntelligenceBackQuantum ComputingBackScienceResearchFocus areasHybrid CloudArtificial IntelligenceQuantum ComputingSciencePublicationsCollaborateCareersAboutBlogOpen IBM search fieldCloseSign up for newsletter23 Jul 2021Research6 minute readHow AI can help predict climate extremesAt ICML 2021, IBM scientists presented research on the quantification of carbon sequestration in urban forests, predicting extreme rainfall with a TFT, and how to choose your own (weather) adventure.The threats of climate change are real.",,,,,
586,https://www.computer.org/csdl/magazine/cg/2021/01/09325146/1qnQVqFWtnW,Using Artificial Intelligence to Visualize the Impacts of Climate Change,"Artificial Intelligence, Data Visualisation, Environmental Science Computing, Wildfires, Climate Change, Cutting Edge Artificial Intelligence, ...",,,,,,,,,,,,,,,
587,https://www.sciencedaily.com/releases/2021/06/210624114428.htm,Nanotech and AI could hold key to unlocking global food security ...,"Jun 24, 2021 ... Climate change, increasing populations, competing demands on land for production of biofuels and declining soil quality mean it is becoming ...",,,,,,,,,,,,,,,
588,https://pubsonline.informs.org/page/mnsc/calls-for-papers,Calls for Papers | Management Science,The Special Issue on Business and Climate Change seeks research that provides ... The Special Issue on Data-Driven Prescriptive Analytics seeks to publish ...,,,,,,,,,,,,,,,
589,https://www.linkedin.com/in/angelhsu,"Angel Hsu, PhD - Assistant Professor - University of North Carolina ...","... data-driven approaches to understand environmental sustainability, particularly in the areas of climate change and energy, urbanisation and air quality.",,,,,,,,,,,,,,,
590,https://chemonics.com/blog/where-are-the-barriers-studying-climate-change-adaptation-in-mali/,Where Are the Barriers? Studying Climate Change Adaptation in ...,"Mar 1, 2016 ... USAID's Climate Change Adaptation Activity (CCAA) in Mali — a two-year ... Combating Climate Change with Data-Driven Development.",,,,,,,,,,,,,,,
591,https://climate.esa.int/en/projects/reccap-2/about/,About RECCAP-2,"Regional hotspots and drivers (including acceleration of change, ... TRENDY models and data-driven models also share climate forcing as input.",,,,,,,,,,,,,,,
